Location,Date,Temperature,Temperature dew point,Temperature average in time interval,Temperature maximum in time interval,Temperature minimum in time interval,Humidity relative,Humidity relative average in time interval,Wind direction,Wind direction average in time interval,Wind direction maximum gust in time interval,Wind speed,Wind speed average in time interval,Wind speed maximum in time interval,Air pressure,Air pressure average in time interval,Precipitation total in time interval,Solar radiation,Solar radiation average in time interval
Mežica,2025-04-04 23:20:00,7.3,2.8,7.3,,,73,74,,,,,,,,,0.0,,
Mežica,2025-04-04 23:30:00,7.2,2.9,7.3,,,74,74,,,,,,,,,0.0,,
Mežica,2025-04-04 23:40:00,6.8,3.1,7.0,,,77,77,,,,,,,,,0.0,,
Mežica,2025-04-04 23:50:00,6.8,2.9,6.8,,,76,76,,,,,,,,,0.0,,
Mežica,2025-04-05 00:00:00,6.7,2.8,6.7,,,76,76,,,,,,,,,0.0,,
Mežica,2025-04-05 00:10:00,6.7,2.8,6.9,,,76,75,,,,,,,,,0.0,,
Mežica,2025-04-05 00:20:00,6.4,2.9,6.5,,,78,77,,,,,,,,,0.0,,
Mežica,2025-04-05 00:30:00,6.1,2.7,6.2,,,79,78,,,,,,,,,0.0,,
Mežica,2025-04-05 00:40:00,5.9,2.7,6.0,,,80,80,,,,,,,,,0.0,,
Mežica,2025-04-05 00:50:00,5.6,2.4,5.7,,,80,80,,,,,,,,,0.0,,
Mežica,2025-04-05 01:00:00,5.5,2.3,5.6,,,80,80,,,,,,,,,0.0,,
Mežica,2025-04-05 01:10:00,5.2,2.4,5.3,,,82,81,,,,,,,,,0.0,,
Mežica,2025-04-05 01:20:00,5.2,2.4,5.1,,,82,82,,,,,,,,,0.0,,
Mežica,2025-04-05 01:30:00,4.9,2.3,4.9,,,83,82,,,,,,,,,0.0,,
Mežica,2025-04-05 01:40:00,4.7,2.1,4.8,,,83,83,,,,,,,,,0.0,,
Mežica,2025-04-05 01:50:00,4.9,2.3,4.8,,,83,84,,,,,,,,,0.0,,
Mežica,2025-04-05 02:00:00,5.0,2.2,5.0,,,82,82,,,,,,,,,0.0,,
Mežica,2025-04-05 02:10:00,4.8,2.2,4.9,,,83,82,,,,,,,,,0.0,,
Mežica,2025-04-05 02:20:00,4.8,2.2,4.8,,,83,83,,,,,,,,,0.0,,
Mežica,2025-04-05 02:30:00,4.5,2.0,4.6,,,84,83,,,,,,,,,0.0,,
Mežica,2025-04-05 02:40:00,4.2,1.9,4.3,,,85,84,,,,,,,,,0.0,,
Mežica,2025-04-05 02:50:00,4.1,2.0,4.0,,,86,85,,,,,,,,,0.0,,
Mežica,2025-04-05 03:00:00,3.9,1.6,4.0,,,85,85,,,,,,,,,0.0,,
Mežica,2025-04-05 03:10:00,4.1,1.8,4.0,,,85,85,,,,,,,,,0.0,,
Mežica,2025-04-05 03:20:00,3.9,1.8,4.0,,,86,85,,,,,,,,,0.0,,
Mežica,2025-04-05 03:30:00,3.9,1.8,3.9,,,86,86,,,,,,,,,0.0,,
Mežica,2025-04-05 03:40:00,3.9,1.6,3.9,,,85,85,,,,,,,,,0.0,,
Mežica,2025-04-05 03:50:00,3.8,1.5,3.9,,,85,85,,,,,,,,,0.0,,
Mežica,2025-04-05 04:00:00,3.9,1.6,3.8,,,85,85,,,,,,,,,0.0,,
Mežica,2025-04-05 04:10:00,3.6,1.3,3.7,,,85,85,,,,,,,,,0.0,,
Mežica,2025-04-05 04:20:00,3.5,1.5,3.5,,,87,87,,,,,,,,,0.0,,
Mežica,2025-04-05 04:30:00,3.2,1.3,3.3,,,87,87,,,,,,,,,0.0,,
Mežica,2025-04-05 04:40:00,3.0,1.4,3.0,,,89,88,,,,,,,,,0.0,,
Mežica,2025-04-05 04:50:00,2.8,1.2,2.9,,,89,89,,,,,,,,,0.0,,
Mežica,2025-04-05 05:00:00,2.6,1.0,2.7,,,89,89,,,,,,,,,0.0,,
Mežica,2025-04-05 05:10:00,2.6,1.1,2.6,,,90,89,,,,,,,,,0.0,,
Mežica,2025-04-05 05:20:00,2.4,0.9,2.5,,,90,90,,,,,,,,,0.0,,
Mežica,2025-04-05 05:30:00,2.5,1.2,2.4,,,91,90,,,,,,,,,0.0,,
Mežica,2025-04-05 05:40:00,2.3,0.8,2.3,,,90,90,,,,,,,,,0.0,,
Mežica,2025-04-05 05:50:00,2.2,0.9,2.3,,,91,91,,,,,,,,,0.0,,
Mežica,2025-04-05 06:00:00,2.1,0.8,2.1,,,91,91,,,,,,,,,0.0,,
Mežica,2025-04-05 06:10:00,2.0,0.8,2.0,,,92,91,,,,,,,,,0.0,,
Mežica,2025-04-05 06:20:00,2.0,0.7,2.0,,,91,92,,,,,,,,,0.0,,
Mežica,2025-04-05 06:30:00,1.9,0.6,2.0,,,91,92,,,,,,,,,0.0,,
Mežica,2025-04-05 06:40:00,2.0,0.7,2.0,,,91,91,,,,,,,,,0.0,,
Mežica,2025-04-05 06:50:00,1.9,0.7,1.9,,,92,92,,,,,,,,,0.0,,
Mežica,2025-04-05 07:00:00,1.8,0.6,2.0,,,92,92,,,,,,,,,0.0,,
Mežica,2025-04-05 07:10:00,1.8,0.6,1.8,,,92,92,,,,,,,,,0.0,,
Mežica,2025-04-05 07:20:00,1.8,0.6,1.8,,,92,92,,,,,,,,,0.0,,
Mežica,2025-04-05 07:30:00,2.0,0.7,2.0,,,91,91,,,,,,,,,0.0,,
Mežica,2025-04-05 07:40:00,2.1,0.8,2.0,,,91,92,,,,,,,,,0.0,,
Mežica,2025-04-05 07:50:00,2.1,0.8,2.1,,,91,91,,,,,,,,,0.0,,
Mežica,2025-04-05 08:00:00,2.2,0.9,2.2,,,91,91,,,,,,,,,0.0,,
Mežica,2025-04-05 08:10:00,2.3,1.1,2.3,,,92,91,,,,,,,,,0.0,,
Mežica,2025-04-05 08:20:00,2.5,1.2,2.4,,,91,91,,,,,,,,,0.0,,
Mežica,2025-04-05 08:30:00,2.8,1.6,2.6,,,92,91,,,,,,,,,0.0,,
Mežica,2025-04-05 08:40:00,3.3,1.8,3.0,,,90,91,,,,,,,,,0.0,,
Mežica,2025-04-05 08:50:00,3.6,2.3,3.5,,,91,90,,,,,,,,,0.0,,
Mežica,2025-04-05 09:00:00,3.8,2.3,3.7,,,90,90,,,,,,,,,0.0,,
Mežica,2025-04-05 09:10:00,4.1,2.6,4.0,,,90,90,,,,,,,,,0.0,,
Mežica,2025-04-05 09:20:00,5.2,3.2,4.5,,,87,89,,,,,,,,,0.0,,
Mežica,2025-04-05 09:30:00,6.5,3.0,6.3,,,78,79,,,,,,,,,0.0,,
Mežica,2025-04-05 09:40:00,7.6,2.7,7.1,,,71,73,,,,,,,,,0.0,,
Mežica,2025-04-05 09:50:00,8.1,3.6,7.9,,,73,72,,,,,,,,,0.0,,
Mežica,2025-04-05 10:00:00,9.1,2.7,8.5,,,64,70,,,,,,,,,0.0,,
Mežica,2025-04-05 10:10:00,9.4,3.6,9.3,,,67,66,,,,,,,,,0.0,,
Mežica,2025-04-05 10:20:00,10.1,3.6,9.7,,,64,66,,,,,,,,,0.0,,
Mežica,2025-04-05 10:30:00,10.8,3.8,10.6,,,62,61,,,,,,,,,0.0,,
Mežica,2025-04-05 10:40:00,11.2,4.2,11.2,,,62,61,,,,,,,,,0.0,,
Mežica,2025-04-05 10:50:00,11.8,4.1,11.4,,,59,63,,,,,,,,,0.0,,
Mežica,2025-04-05 11:00:00,12.0,3.5,12.0,,,56,59,,,,,,,,,0.0,,
Mežica,2025-04-05 11:10:00,12.5,4.2,12.4,,,57,59,,,,,,,,,0.0,,
Mežica,2025-04-05 11:20:00,13.1,3.8,12.9,,,53,56,,,,,,,,,0.0,,
Mežica,2025-04-05 11:30:00,13.6,4.5,13.5,,,54,54,,,,,,,,,0.0,,
Mežica,2025-04-05 11:40:00,14.0,3.8,13.9,,,50,52,,,,,,,,,0.0,,
Mežica,2025-04-05 11:50:00,14.6,4.9,14.3,,,52,52,,,,,,,,,0.0,,
Mežica,2025-04-05 12:00:00,15.1,4.5,15.0,,,49,50,,,,,,,,,0.0,,
Mežica,2025-04-05 12:10:00,15.2,4.3,15.1,,,48,49,,,,,,,,,0.0,,
Mežica,2025-04-05 12:20:00,15.4,3.9,15.3,,,46,48,,,,,,,,,0.0,,
Mežica,2025-04-05 12:30:00,16.1,4.5,15.7,,,46,46,,,,,,,,,0.0,,
Mežica,2025-04-05 12:40:00,16.6,5.0,16.4,,,46,45,,,,,,,,,0.0,,
Mežica,2025-04-05 12:50:00,17.5,4.8,17.0,,,43,43,,,,,,,,,0.0,,
Mežica,2025-04-05 13:00:00,17.3,3.6,17.3,,,40,40,,,,,,,,,0.0,,
Mežica,2025-04-05 13:10:00,17.3,2.5,17.4,,,37,39,,,,,,,,,0.0,,
Mežica,2025-04-05 13:20:00,18.0,3.1,17.7,,,37,37,,,,,,,,,0.0,,
Mežica,2025-04-05 13:30:00,18.2,2.5,18.0,,,35,36,,,,,,,,,0.0,,
Mežica,2025-04-05 13:40:00,18.8,1.8,18.6,,,32,32,,,,,,,,,0.0,,
Mežica,2025-04-05 13:50:00,18.7,0.8,18.8,,,30,30,,,,,,,,,0.0,,
Mežica,2025-04-05 14:00:00,19.3,1.8,19.1,,,31,30,,,,,,,,,0.0,,
Mežica,2025-04-05 14:10:00,19.7,0.7,19.3,,,28,26,,,,,,,,,0.0,,
Mežica,2025-04-05 14:20:00,19.7,0.7,19.6,,,28,27,,,,,,,,,0.0,,
Mežica,2025-04-05 14:30:00,20.2,2.6,19.9,,,31,28,,,,,,,,,0.0,,
Mežica,2025-04-05 14:40:00,20.1,1.6,20.2,,,29,29,,,,,,,,,0.0,,
Mežica,2025-04-05 14:50:00,20.0,2.4,20.0,,,31,30,,,,,,,,,0.0,,
Mežica,2025-04-05 15:00:00,20.0,1.9,19.9,,,30,29,,,,,,,,,0.0,,
Mežica,2025-04-05 15:10:00,20.2,2.1,19.9,,,30,30,,,,,,,,,0.0,,
Mežica,2025-04-05 15:20:00,20.5,2.4,20.2,,,30,30,,,,,,,,,0.0,,
Mežica,2025-04-05 15:30:00,20.5,1.9,20.5,,,29,29,,,,,,,,,0.0,,
Mežica,2025-04-05 15:40:00,20.4,1.3,20.6,,,28,28,,,,,,,,,0.0,,
Mežica,2025-04-05 15:50:00,21.2,2.5,20.8,,,29,28,,,,,,,,,0.0,,
Mežica,2025-04-05 16:00:00,21.0,1.3,21.0,,,27,27,,,,,,,,,0.0,,
Mežica,2025-04-05 16:10:00,21.0,0.3,21.2,,,25,27,,,,,,,,,0.0,,
Mežica,2025-04-05 16:20:00,20.7,0.6,21.0,,,26,26,,,,,,,,,0.0,,
Mežica,2025-04-05 16:30:00,20.5,1.4,20.4,,,28,27,,,,,,,,,0.0,,
Mežica,2025-04-05 16:40:00,20.3,4.0,20.4,,,34,28,,,,,,,,,0.0,,
Mežica,2025-04-05 16:50:00,19.9,1.4,20.0,,,29,29,,,,,,,,,0.0,,
Mežica,2025-04-05 17:00:00,19.6,2.5,19.6,,,32,31,,,,,,,,,0.0,,
Mežica,2025-04-05 17:10:00,20.0,1.5,19.8,,,29,31,,,,,,,,,0.0,,
Mežica,2025-04-05 17:20:00,19.4,3.2,19.7,,,34,33,,,,,,,,,0.0,,
Mežica,2025-04-05 17:30:00,19.0,2.8,19.4,,,34,33,,,,,,,,,0.0,,
Mežica,2025-04-05 17:40:00,19.1,2.9,19.3,,,34,32,,,,,,,,,0.0,,
Mežica,2025-04-05 17:50:00,19.0,5.1,19.2,,,40,34,,,,,,,,,0.0,,
Mežica,2025-04-05 18:00:00,18.6,2.9,18.8,,,35,36,,,,,,,,,0.0,,
Mežica,2025-04-05 18:10:00,18.3,3.8,18.4,,,38,39,,,,,,,,,0.0,,
Mežica,2025-04-05 18:20:00,17.8,5.4,18.0,,,44,43,,,,,,,,,0.0,,
Mežica,2025-04-05 18:30:00,17.4,5.7,17.7,,,46,46,,,,,,,,,0.0,,
Mežica,2025-04-05 18:40:00,18.3,0.5,17.7,,,30,38,,,,,,,,,0.0,,
Mežica,2025-04-05 18:50:00,18.4,0.1,18.4,,,29,30,,,,,,,,,0.0,,
Mežica,2025-04-05 19:00:00,17.8,1.4,18.2,,,33,32,,,,,,,,,0.0,,
Mežica,2025-04-05 19:10:00,17.6,2.0,17.7,,,35,34,,,,,,,,,0.0,,
Mežica,2025-04-05 19:20:00,16.5,3.9,17.0,,,43,40,,,,,,,,,0.0,,
Mežica,2025-04-05 19:30:00,15.7,4.4,16.2,,,47,45,,,,,,,,,0.0,,
Mežica,2025-04-05 19:40:00,15.5,4.3,15.6,,,47,47,,,,,,,,,0.0,,
Mežica,2025-04-05 19:50:00,15.1,4.8,15.2,,,50,51,,,,,,,,,0.0,,
Mežica,2025-04-05 20:00:00,14.6,5.4,14.7,,,54,53,,,,,,,,,0.0,,
Mežica,2025-04-05 20:10:00,14.1,4.7,14.4,,,53,54,,,,,,,,,0.0,,
Mežica,2025-04-05 20:20:00,14.0,5.6,14.1,,,57,54,,,,,,,,,0.0,,
Mežica,2025-04-05 20:30:00,13.7,5.1,13.8,,,56,56,,,,,,,,,0.0,,
Mežica,2025-04-05 20:40:00,13.5,4.7,13.5,,,55,55,,,,,,,,,0.0,,
Mežica,2025-04-05 20:50:00,13.1,5.3,13.3,,,59,57,,,,,,,,,0.0,,
Mežica,2025-04-05 21:00:00,12.8,5.0,13.0,,,59,59,,,,,,,,,0.0,,
Mežica,2025-04-05 21:10:00,12.6,5.1,12.7,,,60,59,,,,,,,,,0.0,,
Mežica,2025-04-05 21:20:00,12.1,4.8,12.4,,,61,60,,,,,,,,,0.0,,
Mežica,2025-04-05 21:30:00,12.0,4.7,12.0,,,61,62,,,,,,,,,0.0,,
Mežica,2025-04-05 21:40:00,11.7,4.9,11.8,,,63,62,,,,,,,,,0.0,,
Mežica,2025-04-05 21:50:00,11.4,4.4,11.5,,,62,63,,,,,,,,,0.0,,
Mežica,2025-04-05 22:00:00,11.2,4.4,11.3,,,63,63,,,,,,,,,0.0,,
Mežica,2025-04-05 22:10:00,11.1,4.8,11.1,,,65,64,,,,,,,,,0.0,,
Mežica,2025-04-05 22:20:00,11.1,4.3,11.1,,,63,64,,,,,,,,,0.0,,
Mežica,2025-04-05 22:30:00,11.0,4.9,11.1,,,66,65,,,,,,,,,0.0,,
Mežica,2025-04-05 22:40:00,11.1,4.3,11.1,,,63,65,,,,,,,,,0.0,,
Mežica,2025-04-05 22:50:00,11.1,4.8,11.2,,,65,64,,,,,,,,,0.0,,
Mežica,2025-04-05 23:00:00,10.9,5.0,11.0,,,67,65,,,,,,,,,0.0,,
Mežica,2025-04-05 23:10:00,11.1,4.3,10.9,,,63,67,,,,,,,,,0.0,,
Mežica,2025-04-05 23:20:00,12.3,3.5,11.9,,,55,58,,,,,,,,,0.0,,
Mežica,2025-04-05 23:30:00,12.1,3.4,12.2,,,55,55,,,,,,,,,0.0,,
Mežica,2025-04-05 23:40:00,11.8,3.3,11.9,,,56,55,,,,,,,,,0.0,,
Mežica,2025-04-05 23:50:00,11.6,2.6,11.7,,,54,55,,,,,,,,,0.0,,
Mežica,2025-04-06 00:00:00,11.3,1.8,11.4,,,52,53,,,,,,,,,0.0,,
Mežica,2025-04-06 00:10:00,10.9,1.2,11.1,,,51,52,,,,,,,,,0.0,,
Mežica,2025-04-06 00:20:00,10.2,0.8,10.6,,,52,51,,,,,,,,,0.0,,
Mežica,2025-04-06 00:30:00,9.8,0.7,10.0,,,53,53,,,,,,,,,0.0,,
Mežica,2025-04-06 00:40:00,9.4,-0.5,9.5,,,50,53,,,,,,,,,0.0,,
Mežica,2025-04-06 00:50:00,9.2,-0.6,9.3,,,50,50,,,,,,,,,0.0,,
Mežica,2025-04-06 01:00:00,9.0,-0.8,9.1,,,50,49,,,,,,,,,0.0,,
Mežica,2025-04-06 01:10:00,8.6,-0.7,8.8,,,52,51,,,,,,,,,0.0,,
Mežica,2025-04-06 01:20:00,8.2,-1.3,8.4,,,51,52,,,,,,,,,0.0,,
Mežica,2025-04-06 01:30:00,8.0,-2.6,8.1,,,47,48,,,,,,,,,0.0,,
Mežica,2025-04-06 01:40:00,7.8,-2.8,7.9,,,47,47,,,,,,,,,0.0,,
Mežica,2025-04-06 01:50:00,7.7,-2.6,7.7,,,48,47,,,,,,,,,0.0,,
Mežica,2025-04-06 02:00:00,7.5,-2.5,7.6,,,49,47,,,,,,,,,0.0,,
Mežica,2025-04-06 02:10:00,7.4,-3.4,7.5,,,46,47,,,,,,,,,0.0,,
Mežica,2025-04-06 02:20:00,7.4,-3.7,7.4,,,45,46,,,,,,,,,0.0,,
Mežica,2025-04-06 02:30:00,7.3,-3.2,7.3,,,47,46,,,,,,,,,0.0,,
Mežica,2025-04-06 02:40:00,7.2,-3.6,7.2,,,46,46,,,,,,,,,0.0,,
Mežica,2025-04-06 02:50:00,7.1,-3.4,7.1,,,47,46,,,,,,,,,0.0,,
Mežica,2025-04-06 03:00:00,7.1,-3.4,7.1,,,47,46,,,,,,,,,0.0,,
Mežica,2025-04-06 03:10:00,6.9,-3.9,7.0,,,46,48,,,,,,,,,0.0,,
Mežica,2025-04-06 03:20:00,6.8,-3.4,6.8,,,48,46,,,,,,,,,0.0,,
Mežica,2025-04-06 03:30:00,6.6,-3.9,6.6,,,47,49,,,,,,,,,0.0,,
Mežica,2025-04-06 03:40:00,6.1,-2.2,6.4,,,55,50,,,,,,,,,0.0,,
Mežica,2025-04-06 03:50:00,6.2,-4.0,6.3,,,48,47,,,,,,,,,0.0,,
Mežica,2025-04-06 04:00:00,5.5,-2.1,5.8,,,58,55,,,,,,,,,0.0,,
Mežica,2025-04-06 04:10:00,5.2,-2.8,5.4,,,56,56,,,,,,,,,0.0,,
Mežica,2025-04-06 04:20:00,5.2,-3.3,5.2,,,54,56,,,,,,,,,0.0,,
Mežica,2025-04-06 04:30:00,4.9,-2.6,5.0,,,58,57,,,,,,,,,0.0,,
Mežica,2025-04-06 04:40:00,4.7,-2.4,4.8,,,60,58,,,,,,,,,0.0,,
Mežica,2025-04-06 04:50:00,4.5,-2.8,4.6,,,59,58,,,,,,,,,0.0,,
Mežica,2025-04-06 05:00:00,4.4,-2.9,4.5,,,59,60,,,,,,,,,0.0,,
Mežica,2025-04-06 05:10:00,4.3,-1.9,4.4,,,64,61,,,,,,,,,0.0,,
Mežica,2025-04-06 05:20:00,4.2,-3.1,4.2,,,59,61,,,,,,,,,0.0,,
Mežica,2025-04-06 05:30:00,4.6,-4.6,4.5,,,51,52,,,,,,,,,0.0,,
Mežica,2025-04-06 05:40:00,4.3,-4.4,4.5,,,53,53,,,,,,,,,0.0,,
Mežica,2025-04-06 05:50:00,4.1,-4.1,4.2,,,55,55,,,,,,,,,0.0,,
Mežica,2025-04-06 06:00:00,3.9,-4.0,4.0,,,56,56,,,,,,,,,0.0,,
Mežica,2025-04-06 06:10:00,3.8,-3.4,3.8,,,59,58,,,,,,,,,0.0,,
Mežica,2025-04-06 06:20:00,3.7,-3.1,3.7,,,61,59,,,,,,,,,0.0,,
Mežica,2025-04-06 06:30:00,3.6,-3.2,3.6,,,61,61,,,,,,,,,0.0,,
Mežica,2025-04-06 06:40:00,3.3,-3.3,3.4,,,62,61,,,,,,,,,0.0,,
Mežica,2025-04-06 06:50:00,3.1,-3.2,3.2,,,63,62,,,,,,,,,0.0,,
Mežica,2025-04-06 07:00:00,2.8,-3.5,3.0,,,63,63,,,,,,,,,0.0,,
Mežica,2025-04-06 07:10:00,2.6,-3.5,2.7,,,64,64,,,,,,,,,0.0,,
Mežica,2025-04-06 07:20:00,2.4,-3.7,2.5,,,64,64,,,,,,,,,0.0,,
Mežica,2025-04-06 07:30:00,2.3,-3.8,2.3,,,64,64,,,,,,,,,0.0,,
Mežica,2025-04-06 07:40:00,2.2,-3.9,2.3,,,64,65,,,,,,,,,0.0,,
Mežica,2025-04-06 07:50:00,2.2,-3.9,2.2,,,64,64,,,,,,,,,0.0,,
Mežica,2025-04-06 08:00:00,2.3,-4.0,2.3,,,63,64,,,,,,,,,0.0,,
Mežica,2025-04-06 08:10:00,2.2,-4.3,2.2,,,62,62,,,,,,,,,0.0,,
Mežica,2025-04-06 08:20:00,2.2,-4.3,2.2,,,62,62,,,,,,,,,0.0,,
Mežica,2025-04-06 08:30:00,2.3,-4.2,2.2,,,62,62,,,,,,,,,0.0,,
Mežica,2025-04-06 08:40:00,2.5,-4.2,2.4,,,61,61,,,,,,,,,0.0,,
Mežica,2025-04-06 08:50:00,2.6,-4.3,2.5,,,60,60,,,,,,,,,0.0,,
Mežica,2025-04-06 09:00:00,2.8,-3.7,2.7,,,62,61,,,,,,,,,0.0,,
Mežica,2025-04-06 09:10:00,2.8,-3.9,2.8,,,61,62,,,,,,,,,0.0,,
Mežica,2025-04-06 09:20:00,3.0,-3.8,3.0,,,61,62,,,,,,,,,0.0,,
Mežica,2025-04-06 09:30:00,3.3,-3.9,3.1,,,59,60,,,,,,,,,0.0,,
Mežica,2025-04-06 09:40:00,3.8,-4.4,3.6,,,55,57,,,,,,,,,0.0,,
Mežica,2025-04-06 09:50:00,3.8,-4.9,3.9,,,53,55,,,,,,,,,0.0,,
Mežica,2025-04-06 10:00:00,4.7,-3.8,4.2,,,54,54,,,,,,,,,0.0,,
Mežica,2025-04-06 10:10:00,4.7,-4.0,4.5,,,53,53,,,,,,,,,0.0,,
Mežica,2025-04-06 10:20:00,5.5,-3.0,5.2,,,54,54,,,,,,,,,0.0,,
Mežica,2025-04-06 10:30:00,5.9,-4.2,5.8,,,48,50,,,,,,,,,0.0,,
Mežica,2025-04-06 10:40:00,6.1,-3.8,6.1,,,49,48,,,,,,,,,0.0,,
Mežica,2025-04-06 10:50:00,5.9,-3.7,6.1,,,50,50,,,,,,,,,0.0,,
Mežica,2025-04-06 11:00:00,6.0,-3.9,6.0,,,49,50,,,,,,,,,0.0,,
Mežica,2025-04-06 11:10:00,6.4,-4.3,6.3,,,46,48,,,,,,,,,0.0,,
Mežica,2025-04-06 11:20:00,7.4,-3.4,6.9,,,46,46,,,,,,,,,0.0,,
Mežica,2025-04-06 11:30:00,7.3,-6.0,7.4,,,38,42,,,,,,,,,0.0,,
Mežica,2025-04-06 11:40:00,7.3,-4.4,7.3,,,43,40,,,,,,,,,0.0,,
Mežica,2025-04-06 11:50:00,7.3,-4.7,7.2,,,42,44,,,,,,,,,0.0,,
Mežica,2025-04-06 12:00:00,7.8,-4.9,7.5,,,40,41,,,,,,,,,0.0,,
Mežica,2025-04-06 12:10:00,7.7,-6.4,7.8,,,36,37,,,,,,,,,0.0,,
Mežica,2025-04-06 12:20:00,7.9,-4.8,7.7,,,40,39,,,,,,,,,0.0,,
Mežica,2025-04-06 12:30:00,7.5,-5.2,7.4,,,40,39,,,,,,,,,0.0,,
Mežica,2025-04-06 12:40:00,7.5,-5.5,7.5,,,39,39,,,,,,,,,0.0,,
Mežica,2025-04-06 12:50:00,7.4,-5.6,7.2,,,39,39,,,,,,,,,0.0,,
Mežica,2025-04-06 13:00:00,7.6,-6.5,7.7,,,36,38,,,,,,,,,0.0,,
Mežica,2025-04-06 13:10:00,8.1,-7.1,7.8,,,33,36,,,,,,,,,0.0,,
Mežica,2025-04-06 13:20:00,7.9,-6.6,8.1,,,35,34,,,,,,,,,0.0,,
Mežica,2025-04-06 13:30:00,8.5,-6.8,8.2,,,33,34,,,,,,,,,0.0,,
Mežica,2025-04-06 13:40:00,8.7,-6.2,8.5,,,34,34,,,,,,,,,0.0,,
Mežica,2025-04-06 13:50:00,8.6,-7.5,8.5,,,31,32,,,,,,,,,0.0,,
Mežica,2025-04-06 14:00:00,9.1,-6.7,8.9,,,32,33,,,,,,,,,0.0,,
Mežica,2025-04-06 14:10:00,9.0,-9.4,9.1,,,26,29,,,,,,,,,0.0,,
Mežica,2025-04-06 14:20:00,9.3,-8.7,9.3,,,27,27,,,,,,,,,0.0,,
Mežica,2025-04-06 14:30:00,9.3,-8.2,9.2,,,28,26,,,,,,,,,0.0,,
Mežica,2025-04-06 14:40:00,9.6,-16.5,9.5,,,14,17,,,,,,,,,0.0,,
Mežica,2025-04-06 14:50:00,9.5,-18.4,9.5,,,12,12,,,,,,,,,0.0,,
Mežica,2025-04-06 15:00:00,9.6,-18.3,9.6,,,12,12,,,,,,,,,0.0,,
Mežica,2025-04-06 15:10:00,9.3,-19.5,9.4,,,11,11,,,,,,,,,0.0,,
Mežica,2025-04-06 15:20:00,9.5,-18.4,9.6,,,12,12,,,,,,,,,0.0,,
Mežica,2025-04-06 15:30:00,9.5,-19.4,9.5,,,11,12,,,,,,,,,0.0,,
Mežica,2025-04-06 15:40:00,9.7,-18.2,9.7,,,12,12,,,,,,,,,0.0,,
Mežica,2025-04-06 15:50:00,10.0,-16.2,9.9,,,14,14,,,,,,,,,0.0,,
Mežica,2025-04-06 16:00:00,9.6,-18.3,9.6,,,12,12,,,,,,,,,0.0,,
Mežica,2025-04-06 16:10:00,9.7,-17.3,9.6,,,13,12,,,,,,,,,0.0,,
Mežica,2025-04-06 16:20:00,9.8,-18.1,9.8,,,12,13,,,,,,,,,0.0,,
Mežica,2025-04-06 16:30:00,9.5,-17.4,9.7,,,13,13,,,,,,,,,0.0,,
Mežica,2025-04-06 16:40:00,9.8,-17.2,9.6,,,13,14,,,,,,,,,0.0,,
Mežica,2025-04-06 16:50:00,9.9,-15.4,9.7,,,15,14,,,,,,,,,0.0,,
Mežica,2025-04-06 17:00:00,9.4,-16.6,9.5,,,14,14,,,,,,,,,0.0,,
Mežica,2025-04-06 17:10:00,9.7,-16.4,9.6,,,14,14,,,,,,,,,0.0,,
Mežica,2025-04-06 17:20:00,9.4,-17.5,9.5,,,13,13,,,,,,,,,0.0,,
Mežica,2025-04-06 17:30:00,9.4,-16.6,9.4,,,14,14,,,,,,,,,0.0,,
Mežica,2025-04-06 17:40:00,9.3,-15.9,9.4,,,15,14,,,,,,,,,0.0,,
Mežica,2025-04-06 17:50:00,9.4,-17.5,9.4,,,13,14,,,,,,,,,0.0,,
Mežica,2025-04-06 18:00:00,9.1,-16.9,9.3,,,14,13,,,,,,,,,0.0,,
Mežica,2025-04-06 18:10:00,8.8,-18.9,8.9,,,12,13,,,,,,,,,0.0,,
Mežica,2025-04-06 18:20:00,8.6,-18.2,8.7,,,13,13,,,,,,,,,0.0,,
Mežica,2025-04-06 18:30:00,8.3,-15.9,8.4,,,16,15,,,,,,,,,0.0,,
Mežica,2025-04-06 18:40:00,8.2,-16.8,8.2,,,15,15,,,,,,,,,0.0,,
Mežica,2025-04-06 18:50:00,8.1,-16.1,8.2,,,16,15,,,,,,,,,0.0,,
Mežica,2025-04-06 19:00:00,7.9,-17.0,7.9,,,15,17,,,,,,,,,0.0,,
Mežica,2025-04-06 19:10:00,7.4,-13.4,7.6,,,21,18,,,,,,,,,0.0,,
Mežica,2025-04-06 19:20:00,6.7,-12.9,7.1,,,23,21,,,,,,,,,0.0,,
Mežica,2025-04-06 19:30:00,6.3,-9.9,6.6,,,30,24,,,,,,,,,0.0,,
Mežica,2025-04-06 19:40:00,5.5,-9.4,5.9,,,33,31,,,,,,,,,0.0,,
Mežica,2025-04-06 19:50:00,5.8,-10.0,5.7,,,31,31,,,,,,,,,0.0,,
Mežica,2025-04-06 20:00:00,4.9,-8.2,5.2,,,38,39,,,,,,,,,0.0,,
Mežica,2025-04-06 20:10:00,4.4,-8.0,4.6,,,40,40,,,,,,,,,0.0,,
Mežica,2025-04-06 20:20:00,4.2,-7.2,4.3,,,43,43,,,,,,,,,0.0,,
Mežica,2025-04-06 20:30:00,3.7,-7.1,3.9,,,45,45,,,,,,,,,0.0,,
Mežica,2025-04-06 20:40:00,3.4,-7.1,3.5,,,46,46,,,,,,,,,0.0,,
