Location,Date,Temperature,Temperature dew point,Temperature average in time interval,Temperature maximum in time interval,Temperature minimum in time interval,Humidity relative,Humidity relative average in time interval,Wind direction,Wind direction average in time interval,Wind direction maximum gust in time interval,Wind speed,Wind speed average in time interval,Wind speed maximum in time interval,Air pressure,Air pressure average in time interval,Precipitation total in time interval,Solar radiation,Solar radiation average in time interval
Bovec,2025-04-01 12:30:00,10.4,-2.0,10.4,10.5,10.1,42,43,14.0,21.0,17.0,22.0,21.0,47.0,964.2,964.3,0.0,234,252
Bovec,2025-04-01 13:00:00,11.0,-1.4,10.8,11.1,10.4,42,42,17.0,15.0,45.0,20.0,19.0,44.0,964.1,964.2,0.0,338,321
Bovec,2025-04-01 13:30:00,11.3,-1.6,11.1,11.3,10.9,40,41,17.0,12.0,354.0,20.0,22.0,44.0,964.1,964.0,0.0,307,311
Bovec,2025-04-01 14:00:00,11.6,-1.4,11.5,11.7,11.3,40,41,23.0,20.0,17.0,19.0,22.0,47.0,963.9,964.0,0.0,369,394
Bovec,2025-04-01 14:30:00,11.6,-1.4,11.6,11.8,11.5,40,41,15.0,23.0,17.0,22.0,21.0,58.0,963.9,963.9,0.0,311,344
Bovec,2025-04-01 15:00:00,11.9,-0.8,11.8,12.0,11.6,41,42,13.0,22.0,349.0,20.0,21.0,51.0,963.7,963.7,0.0,378,342
Bovec,2025-04-01 15:30:00,12.2,-0.9,12.0,12.2,11.8,40,40,16.0,19.0,6.0,28.0,26.0,59.0,963.3,963.5,0.0,394,404
Bovec,2025-04-01 16:00:00,11.9,-1.1,12.0,12.3,11.8,40,40,22.0,21.0,39.0,26.0,28.0,57.0,963.3,963.3,0.0,285,342
Bovec,2025-04-01 16:30:00,12.1,-1.0,12.1,12.2,11.9,40,40,33.0,28.0,45.0,24.0,24.0,43.0,963.1,963.1,0.0,284,283
Bovec,2025-04-01 17:00:00,12.6,-0.6,12.5,12.8,12.1,40,40,29.0,25.0,34.0,22.0,23.0,50.0,963.0,963.1,0.0,369,390
Bovec,2025-04-01 17:30:00,12.3,-0.8,12.5,12.7,12.3,40,40,23.0,24.0,45.0,23.0,22.0,46.0,963.1,963.1,0.0,207,280
Bovec,2025-04-01 18:00:00,12.1,-0.8,12.2,12.4,12.1,41,41,23.0,20.0,23.0,25.0,24.0,45.0,963.4,963.2,0.0,156,194
Bovec,2025-04-01 18:30:00,11.9,-0.9,12.0,12.1,11.8,41,41,10.0,11.0,17.0,19.0,20.0,43.0,963.6,963.5,0.0,77,107
Bovec,2025-04-01 19:00:00,11.6,-0.8,11.7,11.9,11.6,42,42,21.0,19.0,11.0,19.0,21.0,44.0,963.8,963.7,0.0,23,44
Bovec,2025-04-01 19:30:00,11.4,-0.5,11.5,11.6,11.4,44,43,32.0,21.0,6.0,17.0,19.0,45.0,964.1,963.9,0.0,3,13
Bovec,2025-04-01 20:00:00,11.4,-0.4,11.5,11.6,11.3,44,43,24.0,21.0,11.0,22.0,20.0,46.0,964.1,964.1,0.0,0,0
Bovec,2025-04-01 20:30:00,11.5,-0.4,11.6,11.7,11.4,44,43,17.0,18.0,28.0,22.0,24.0,49.0,964.4,964.3,0.0,0,0
Bovec,2025-04-01 21:00:00,11.8,-0.3,11.6,11.8,11.5,43,44,26.0,24.0,17.0,24.0,22.0,44.0,964.7,964.6,0.0,0,0
Bovec,2025-04-01 21:30:00,11.6,-0.1,11.6,11.8,11.5,44,44,32.0,24.0,34.0,15.0,18.0,38.0,964.7,964.7,0.0,0,0
Bovec,2025-04-01 22:00:00,11.5,0.1,11.5,11.6,11.4,45,45,33.0,38.0,68.0,14.0,17.0,37.0,964.8,964.8,0.0,0,0
Bovec,2025-04-01 22:30:00,11.6,0.4,11.5,11.8,11.4,46,46,37.0,37.0,56.0,13.0,15.0,34.0,964.8,964.8,0.0,0,0
Bovec,2025-04-01 23:00:00,11.3,0.5,11.3,11.6,11.2,47,47,60.0,60.0,56.0,16.0,15.0,31.0,964.8,964.8,0.0,0,0
Bovec,2025-04-01 23:30:00,11.4,0.7,11.5,11.7,11.3,48,47,45.0,49.0,73.0,15.0,15.0,28.0,964.7,964.8,0.0,0,0
Bovec,2025-04-02 00:00:00,11.4,0.9,11.5,11.7,11.4,48,47,48.0,45.0,17.0,16.0,16.0,30.0,964.8,964.8,0.0,0,0
Bovec,2025-04-02 00:30:00,11.4,1.1,11.4,11.5,11.2,49,49,43.0,45.0,62.0,17.0,15.0,32.0,964.8,964.8,0.0,0,0
Bovec,2025-04-02 01:00:00,11.3,1.1,11.3,11.6,11.1,49,49,34.0,39.0,28.0,15.0,18.0,35.0,964.9,964.9,0.0,0,0
Bovec,2025-04-02 01:30:00,11.4,1.3,11.3,11.5,11.1,50,50,42.0,43.0,39.0,20.0,19.0,39.0,964.8,964.9,0.0,0,0
Bovec,2025-04-02 02:00:00,11.3,1.4,11.4,11.5,11.2,50,50,50.0,48.0,56.0,20.0,21.0,37.0,964.9,964.8,0.0,0,0
Bovec,2025-04-02 02:30:00,11.4,1.5,11.4,11.5,11.2,50,50,45.0,48.0,51.0,19.0,19.0,34.0,964.7,964.7,0.0,0,0
Bovec,2025-04-02 03:00:00,11.7,1.4,11.6,11.8,11.4,49,49,36.0,41.0,62.0,15.0,17.0,35.0,964.7,964.7,0.0,0,0
Bovec,2025-04-02 03:30:00,11.5,1.4,11.6,11.8,11.4,50,50,35.0,35.0,11.0,13.0,14.0,33.0,964.6,964.7,0.0,0,0
Bovec,2025-04-02 04:00:00,11.1,1.2,11.4,11.6,11.1,50,50,52.0,40.0,354.0,18.0,17.0,34.0,964.4,964.5,0.0,0,0
Bovec,2025-04-02 04:30:00,11.0,1.3,11.1,11.1,10.9,51,51,44.0,50.0,62.0,16.0,16.0,32.0,964.4,964.3,0.0,0,0
Bovec,2025-04-02 05:00:00,11.6,1.1,11.1,11.6,10.8,48,50,25.0,32.0,354.0,19.0,16.0,36.0,964.5,964.5,0.0,0,0
Bovec,2025-04-02 05:30:00,11.4,1.2,11.5,11.6,11.3,50,48,39.0,31.0,6.0,16.0,17.0,37.0,964.7,964.6,0.0,0,0
Bovec,2025-04-02 06:00:00,11.2,1.1,11.3,11.4,11.1,50,49,47.0,47.0,28.0,21.0,18.0,31.0,964.9,964.8,0.0,0,0
Bovec,2025-04-02 06:30:00,10.8,1.3,10.9,11.3,10.6,52,51,55.0,57.0,56.0,15.0,15.0,36.0,965.2,965.1,0.0,0,0
Bovec,2025-04-02 07:00:00,10.5,1.5,10.8,11.4,10.5,54,52,54.0,47.0,17.0,14.0,14.0,32.0,965.4,965.4,0.0,10,3
Bovec,2025-04-02 07:30:00,11.2,1.2,10.9,11.2,10.5,50,52,46.0,51.0,56.0,20.0,19.0,36.0,965.4,965.4,0.0,60,33
Bovec,2025-04-02 08:00:00,11.3,1.4,11.2,11.4,11.1,51,51,57.0,54.0,62.0,24.0,21.0,35.0,965.5,965.5,0.0,122,91
Bovec,2025-04-02 08:30:00,12.3,1.5,11.9,12.3,11.3,48,49,33.0,39.0,39.0,17.0,19.0,32.0,965.7,965.7,0.0,332,251
Bovec,2025-04-02 09:00:00,12.8,1.5,12.6,12.9,12.3,46,48,44.0,45.0,56.0,20.0,19.0,36.0,965.9,965.8,0.0,408,363
Bovec,2025-04-02 09:30:00,13.4,1.5,13.1,13.5,12.8,44,45,20.0,27.0,56.0,15.0,16.0,33.0,966.0,966.0,0.0,490,453
Bovec,2025-04-02 10:00:00,13.8,2.4,13.6,13.9,13.3,46,45,39.0,37.0,34.0,16.0,15.0,30.0,966.0,966.1,0.0,554,524
Bovec,2025-04-02 10:30:00,14.1,2.3,13.9,14.1,13.6,45,46,38.0,46.0,45.0,18.0,20.0,35.0,966.2,966.1,0.0,637,599
Bovec,2025-04-02 11:00:00,14.3,2.3,14.2,14.4,14.0,44,44,35.0,36.0,34.0,20.0,18.0,34.0,966.0,966.1,0.0,697,669
Bovec,2025-04-02 11:30:00,14.9,3.2,14.6,14.9,14.3,45,44,45.0,43.0,39.0,18.0,19.0,33.0,966.0,966.0,0.0,752,726
Bovec,2025-04-02 12:00:00,15.5,2.7,15.2,15.5,14.9,42,43,46.0,43.0,17.0,15.0,16.0,37.0,965.8,965.9,0.0,792,773
Bovec,2025-04-02 12:30:00,15.8,1.4,15.8,16.1,15.5,38,40,38.0,47.0,45.0,14.0,16.0,29.0,965.8,965.8,0.0,829,813
Bovec,2025-04-02 13:00:00,16.0,0.9,16.0,16.3,15.7,36,39,23.0,24.0,11.0,13.0,14.0,37.0,965.6,965.7,0.0,842,841
Bovec,2025-04-02 13:30:00,15.6,0.8,16.1,16.7,15.6,36,38,351.0,354.0,51.0,12.0,14.0,34.0,965.5,965.6,0.0,914,704
Bovec,2025-04-02 14:00:00,17.3,2.8,16.9,17.6,15.6,38,37,30.0,12.0,39.0,12.0,10.0,31.0,965.3,965.4,0.0,817,837
Bovec,2025-04-02 14:30:00,17.5,2.4,17.3,17.6,16.9,36,36,42.0,19.0,332.0,11.0,11.0,27.0,965.2,965.2,0.0,788,804
Bovec,2025-04-02 15:00:00,17.8,2.8,17.5,17.8,17.0,37,36,47.0,41.0,11.0,11.0,11.0,24.0,965.0,965.1,0.0,749,772
Bovec,2025-04-02 15:30:00,17.8,0.5,17.9,18.3,17.6,31,34,36.0,43.0,56.0,8.0,9.0,24.0,964.8,964.9,0.0,707,730
Bovec,2025-04-02 16:00:00,18.1,2.3,18.1,18.6,17.6,35,33,46.0,55.0,73.0,14.0,11.0,24.0,964.7,964.8,0.0,635,677
Bovec,2025-04-02 16:30:00,17.7,1.5,18.0,18.3,17.6,34,34,39.0,45.0,39.0,14.0,12.0,25.0,964.6,964.6,0.0,562,594
Bovec,2025-04-02 17:00:00,17.8,3.1,17.5,17.9,16.9,38,35,58.0,48.0,68.0,15.0,12.0,26.0,964.5,964.5,0.0,449,421
Bovec,2025-04-02 17:30:00,17.3,1.9,17.5,17.9,17.3,35,34,50.0,49.0,73.0,16.0,15.0,27.0,964.5,964.5,0.0,357,404
Bovec,2025-04-02 18:00:00,15.7,1.4,16.5,17.3,15.7,38,37,54.0,52.0,56.0,17.0,17.0,28.0,964.8,964.7,0.0,69,193
Bovec,2025-04-02 18:30:00,15.2,1.7,15.5,15.8,15.2,40,39,58.0,50.0,39.0,13.0,11.0,25.0,965.2,965.0,0.0,55,80
Bovec,2025-04-02 19:00:00,14.5,2.2,14.9,15.2,14.5,43,42,64.0,67.0,84.0,9.0,10.0,18.0,965.4,965.3,0.0,26,41
Bovec,2025-04-02 19:30:00,14.0,1.8,14.3,14.5,14.0,43,43,75.0,71.0,73.0,12.0,12.0,23.0,965.6,965.5,0.0,3,13
Bovec,2025-04-02 20:00:00,13.9,1.5,13.9,14.0,13.9,43,43,82.0,76.0,84.0,15.0,14.0,21.0,965.9,965.8,0.0,0,0
Bovec,2025-04-02 20:30:00,13.2,1.4,13.7,13.9,13.2,44,43,91.0,84.0,73.0,10.0,13.0,24.0,966.4,966.2,0.0,0,0
Bovec,2025-04-02 21:00:00,12.4,1.3,13.0,13.3,12.3,47,45,84.0,88.0,107.0,9.0,10.0,18.0,966.9,966.7,0.0,0,0
Bovec,2025-04-02 21:30:00,12.2,1.2,12.5,12.9,12.2,47,46,77.0,77.0,68.0,12.0,10.0,17.0,967.2,967.0,0.0,0,0
Bovec,2025-04-02 22:00:00,11.3,1.7,11.8,12.2,11.3,52,48,346.0,67.0,68.0,3.0,7.0,17.0,967.6,967.4,0.0,0,0
Bovec,2025-04-02 22:30:00,11.5,1.4,11.3,11.6,10.9,50,51,112.0,154.0,73.0,3.0,3.0,7.0,967.8,967.7,0.0,0,0
Bovec,2025-04-02 23:00:00,10.0,2.1,10.7,11.5,10.0,58,55,84.0,77.0,68.0,6.0,4.0,9.0,968.1,967.9,0.0,0,0
Bovec,2025-04-02 23:30:00,9.1,2.1,9.5,10.0,8.8,61,59,52.0,73.0,56.0,5.0,3.0,9.0,968.4,968.3,0.0,0,0
Bovec,2025-04-03 00:00:00,8.1,2.6,8.9,9.4,8.1,68,64,100.0,27.0,34.0,2.0,3.0,9.0,968.8,968.6,0.0,0,0
Bovec,2025-04-03 00:30:00,8.1,3.2,8.1,8.3,7.9,71,68,54.0,88.0,62.0,4.0,3.0,8.0,969.0,968.9,0.0,0,0
Bovec,2025-04-03 01:00:00,8.4,3.2,8.3,8.4,8.1,70,69,348.0,36.0,34.0,0.0,2.0,5.0,969.2,969.1,0.0,0,0
Bovec,2025-04-03 01:30:00,8.4,3.2,8.3,8.5,8.1,70,70,19.0,37.0,45.0,3.0,2.0,7.0,969.3,969.2,0.0,0,0
Bovec,2025-04-03 02:00:00,8.5,3.3,8.5,8.6,8.1,70,70,47.0,45.0,28.0,2.0,3.0,6.0,969.3,969.3,0.0,0,0
Bovec,2025-04-03 02:30:00,8.7,3.9,8.5,8.8,8.3,72,70,343.0,9.0,321.0,3.0,3.0,6.0,969.3,969.3,0.0,0,0
Bovec,2025-04-03 03:00:00,8.0,3.5,8.2,8.7,8.0,73,71,59.0,97.0,96.0,1.0,2.0,4.0,969.4,969.4,0.0,0,0
Bovec,2025-04-03 03:30:00,8.5,3.6,8.3,8.5,8.0,71,72,12.0,23.0,34.0,3.0,3.0,5.0,969.4,969.4,0.0,0,0
Bovec,2025-04-03 04:00:00,8.0,3.8,8.3,8.5,8.0,75,73,44.0,102.0,124.0,1.0,3.0,6.0,969.4,969.4,0.0,0,0
Bovec,2025-04-03 04:30:00,7.8,4.2,8.0,8.1,7.8,78,75,65.0,84.0,124.0,3.0,1.0,5.0,969.4,969.4,0.0,0,0
Bovec,2025-04-03 05:00:00,8.0,4.2,8.0,8.2,7.8,77,75,12.0,40.0,45.0,3.0,3.0,5.0,969.4,969.4,0.0,0,0
Bovec,2025-04-03 05:30:00,7.8,3.7,7.9,8.1,7.7,75,77,91.0,84.0,90.0,4.0,3.0,6.0,969.5,969.5,0.0,0,0
Bovec,2025-04-03 06:00:00,7.6,3.9,7.9,8.2,7.6,78,77,304.0,15.0,332.0,2.0,3.0,5.0,969.6,969.5,0.0,0,0
Bovec,2025-04-03 06:30:00,7.6,4.5,7.5,7.7,7.4,81,79,33.0,20.0,39.0,3.0,2.0,6.0,969.8,969.7,0.0,0,0
Bovec,2025-04-03 07:00:00,7.8,3.7,7.6,7.8,7.4,75,79,52.0,59.0,107.0,1.0,2.0,5.0,969.8,969.8,0.0,12,3
Bovec,2025-04-03 07:30:00,7.8,4.4,7.6,7.8,7.5,79,81,59.0,49.0,51.0,3.0,4.0,6.0,969.9,969.8,0.0,62,38
Bovec,2025-04-03 08:00:00,8.5,4.7,8.3,8.6,7.8,77,78,122.0,65.0,118.0,3.0,3.0,6.0,970.0,969.9,0.0,102,77
Bovec,2025-04-03 08:30:00,9.5,4.4,8.9,9.5,8.5,70,75,80.0,90.0,113.0,1.0,2.0,5.0,970.0,970.0,0.0,133,120
Bovec,2025-04-03 09:00:00,11.1,4.2,10.1,11.2,9.3,62,70,170.0,188.0,174.0,3.0,3.0,6.0,970.2,970.1,0.0,455,325
Bovec,2025-04-03 09:30:00,12.9,4.3,11.9,12.9,11.1,56,60,273.0,242.0,225.0,1.0,2.0,6.0,970.2,970.2,0.0,464,454
Bovec,2025-04-03 10:00:00,13.8,3.7,13.2,13.8,12.6,50,54,255.0,192.0,169.0,4.0,4.0,9.0,970.3,970.2,0.0,543,504
Bovec,2025-04-03 10:30:00,14.7,2.8,14.3,14.7,13.8,44,47,163.0,190.0,169.0,6.0,6.0,13.0,970.2,970.2,0.0,633,592
Bovec,2025-04-03 11:00:00,15.5,2.4,15.4,16.0,14.6,41,42,195.0,138.0,174.0,5.0,4.0,13.0,970.0,970.1,0.0,704,668
Bovec,2025-04-03 12:00:00,16.6,1.7,16.8,17.2,16.5,36,38,206.0,187.0,208.0,10.0,8.0,18.0,969.4,969.5,0.0,807,785
Bovec,2025-04-03 12:30:00,17.2,3.6,16.9,17.2,16.5,40,38,243.0,226.0,186.0,12.0,9.0,17.0,969.2,969.3,0.0,847,827
Bovec,2025-04-03 13:00:00,17.8,3.3,17.5,17.9,17.2,38,38,246.0,240.0,186.0,12.0,11.0,19.0,968.9,969.1,0.0,861,857
Bovec,2025-04-03 13:30:00,18.7,2.8,18.0,18.8,17.6,34,36,281.0,237.0,219.0,8.0,8.0,21.0,968.7,968.8,0.0,854,863
Bovec,2025-04-03 14:00:00,19.0,1.5,18.9,19.1,18.6,31,34,183.0,143.0,219.0,8.0,7.0,20.0,968.5,968.6,0.0,838,846
Bovec,2025-04-03 14:30:00,20.0,3.2,19.1,20.0,18.6,33,32,166.0,191.0,203.0,4.0,6.0,15.0,968.2,968.3,0.0,798,819
Bovec,2025-04-03 15:00:00,19.7,1.9,19.6,20.1,19.3,30,31,175.0,187.0,158.0,7.0,7.0,18.0,967.9,968.1,0.0,752,778
Bovec,2025-04-03 15:30:00,19.9,1.3,19.6,20.1,19.3,29,30,193.0,204.0,225.0,11.0,12.0,21.0,967.6,967.7,0.0,698,725
Bovec,2025-04-03 16:00:00,20.7,1.0,20.3,21.1,19.6,27,30,252.0,229.0,214.0,6.0,8.0,17.0,967.3,967.4,0.0,629,660
Bovec,2025-04-03 16:30:00,20.6,-1.1,20.4,20.8,20.0,23,26,59.0,193.0,197.0,6.0,7.0,14.0,967.1,967.2,0.0,549,589
Bovec,2025-04-03 17:00:00,20.9,-1.5,20.8,21.0,20.6,22,24,60.0,75.0,28.0,10.0,7.0,18.0,967.0,967.0,0.0,460,502
Bovec,2025-04-03 17:30:00,20.7,-3.3,20.7,21.0,20.4,20,21,355.0,16.0,56.0,8.0,7.0,17.0,966.9,966.9,0.0,347,403
Bovec,2025-04-03 18:00:00,19.4,4.7,20.3,20.9,19.4,38,29,276.0,287.0,259.0,12.0,10.0,21.0,966.9,967.0,0.0,217,279
Bovec,2025-04-03 18:30:00,17.7,4.7,18.5,19.4,17.7,42,40,259.0,258.0,259.0,17.0,18.0,26.0,967.2,967.0,0.0,38,150
Bovec,2025-04-03 19:00:00,16.4,4.7,16.8,17.7,16.4,46,45,277.0,273.0,270.0,10.0,10.0,19.0,967.4,967.3,0.0,18,26
Bovec,2025-04-03 19:30:00,15.6,4.9,16.1,16.5,15.6,49,47,273.0,279.0,264.0,9.0,10.0,19.0,967.6,967.5,0.0,3,10
Bovec,2025-04-03 20:00:00,14.3,5.1,15.0,15.7,14.3,54,51,250.0,256.0,259.0,8.0,8.0,18.0,968.0,967.8,0.0,0,0
Bovec,2025-04-03 20:30:00,13.7,4.0,13.9,14.3,13.6,52,54,321.0,284.0,259.0,2.0,4.0,14.0,968.5,968.3,0.0,0,0
Bovec,2025-04-03 21:00:00,13.6,3.5,13.2,13.8,12.7,50,52,351.0,5.0,354.0,7.0,6.0,12.0,968.9,968.7,0.0,0,0
Bovec,2025-04-03 21:30:00,12.5,3.4,13.0,13.7,12.5,54,55,31.0,318.0,360.0,3.0,3.0,8.0,969.2,969.1,0.0,0,0
Bovec,2025-04-03 22:00:00,11.3,3.6,11.7,12.5,11.3,59,57,26.0,28.0,34.0,3.0,4.0,9.0,969.4,969.3,0.0,0,0
Bovec,2025-04-03 22:30:00,9.8,3.6,10.4,11.3,9.8,65,63,40.0,36.0,34.0,4.0,3.0,6.0,969.7,969.6,0.0,0,0
Bovec,2025-04-03 23:00:00,9.9,3.5,9.8,10.2,9.6,64,65,30.0,29.0,28.0,6.0,4.0,8.0,970.0,969.9,0.0,0,0
Bovec,2025-04-03 23:30:00,9.1,3.7,9.2,10.1,8.5,69,68,56.0,45.0,39.0,4.0,4.0,7.0,970.2,970.2,0.0,0,0
Bovec,2025-04-04 00:00:00,8.9,3.6,8.6,9.1,8.2,69,70,33.0,35.0,34.0,5.0,5.0,7.0,970.3,970.3,0.0,0,0
Bovec,2025-04-04 00:30:00,7.8,3.4,8.2,8.9,7.8,73,72,54.0,41.0,39.0,3.0,4.0,8.0,970.4,970.4,0.0,0,0
Bovec,2025-04-04 01:00:00,8.0,3.5,7.6,8.0,7.3,73,74,35.0,38.0,45.0,6.0,5.0,9.0,970.4,970.4,0.0,0,0
Bovec,2025-04-03 11:30:00,16.9,3.6,16.4,17.0,15.5,41,40,150.0,114.0,73.0,5.0,8.0,18.0,969.7,969.8,0.0,757,733
Bovec,2025-04-04 01:30:00,6.8,3.4,6.9,8.0,6.5,79,76,41.0,44.0,34.0,3.0,4.0,8.0,970.5,970.4,0.0,0,0
Bovec,2025-04-04 02:00:00,6.4,3.0,6.9,7.5,6.4,79,77,72.0,54.0,45.0,4.0,4.0,7.0,970.4,970.4,0.0,0,0
Bovec,2025-04-04 02:30:00,6.3,3.2,6.4,6.7,6.1,80,81,39.0,59.0,90.0,3.0,4.0,8.0,970.3,970.4,0.0,0,0
Bovec,2025-04-04 03:00:00,5.9,3.1,6.5,6.9,5.9,82,80,35.0,43.0,34.0,4.0,3.0,5.0,970.2,970.3,0.0,0,0
Bovec,2025-04-04 03:30:00,6.4,3.5,6.4,6.6,5.9,82,82,62.0,53.0,39.0,3.0,4.0,6.0,970.0,970.1,0.0,0,0
Bovec,2025-04-04 04:00:00,5.8,3.3,6.2,6.5,5.8,84,82,71.0,58.0,96.0,4.0,4.0,6.0,969.8,969.9,0.0,0,0
Bovec,2025-04-04 04:30:00,5.9,3.3,6.0,6.4,5.7,83,83,53.0,41.0,34.0,4.0,4.0,8.0,969.6,969.7,0.0,0,0
Bovec,2025-04-04 05:00:00,5.3,3.0,5.5,6.0,5.2,85,84,39.0,41.0,56.0,5.0,5.0,8.0,969.4,969.5,0.0,0,0
Bovec,2025-04-04 05:30:00,5.2,3.2,5.2,5.5,5.0,87,85,33.0,47.0,56.0,1.0,3.0,9.0,969.3,969.3,0.0,0,0
Bovec,2025-04-04 06:00:00,4.7,2.2,5.1,5.4,4.6,84,87,28.0,41.0,62.0,4.0,4.0,6.0,969.4,969.3,0.0,0,0
Bovec,2025-04-04 06:30:00,4.3,2.6,4.6,4.9,4.2,89,88,49.0,52.0,45.0,4.0,5.0,7.0,969.3,969.4,0.0,0,0
Bovec,2025-04-04 07:00:00,5.1,2.9,5.0,5.4,4.3,86,87,9.0,32.0,90.0,2.0,3.0,6.0,969.4,969.3,0.0,10,3
Bovec,2025-04-04 07:30:00,5.0,3.0,4.7,5.2,4.2,87,87,45.0,55.0,68.0,4.0,4.0,6.0,969.5,969.5,0.0,33,22
Bovec,2025-04-04 08:00:00,7.1,4.4,5.6,7.2,4.7,83,87,57.0,47.0,56.0,4.0,5.0,7.0,969.6,969.6,0.0,173,101
Bovec,2025-04-04 08:30:00,9.0,4.1,8.2,9.0,7.2,71,76,117.0,90.0,17.0,3.0,3.0,6.0,969.4,969.5,0.0,270,222
Bovec,2025-04-04 09:00:00,10.7,4.5,9.9,10.8,9.0,66,69,66.0,86.0,107.0,3.0,4.0,7.0,969.2,969.3,0.0,365,320
Bovec,2025-04-04 09:30:00,11.9,4.1,11.4,12.0,10.8,59,63,97.0,99.0,113.0,7.0,4.0,10.0,969.0,969.1,0.0,464,414
Bovec,2025-04-04 10:00:00,13.2,4.1,12.6,13.2,11.9,54,56,95.0,98.0,79.0,5.0,5.0,9.0,968.9,968.9,0.0,553,511
Bovec,2025-04-04 10:30:00,14.8,4.0,14.0,14.9,13.2,48,51,311.0,123.0,118.0,1.0,3.0,9.0,968.7,968.8,0.0,630,591
Bovec,2025-04-04 11:00:00,15.8,4.4,15.5,16.0,14.8,47,48,106.0,120.0,135.0,5.0,3.0,9.0,968.3,968.5,0.0,711,672
Bovec,2025-04-04 11:30:00,17.4,4.4,16.6,17.7,15.9,42,44,233.0,120.0,113.0,2.0,4.0,10.0,967.9,968.1,0.0,772,744
Bovec,2025-04-04 12:00:00,18.2,3.5,17.6,18.2,17.3,37,40,40.0,87.0,73.0,3.0,3.0,9.0,967.6,967.8,0.0,830,800
Bovec,2025-04-04 12:30:00,19.1,4.6,18.5,19.2,18.2,38,35,248.0,201.0,197.0,5.0,4.0,14.0,967.3,967.5,0.0,870,857
Bovec,2025-04-04 13:00:00,19.1,3.2,18.7,19.2,18.4,35,33,260.0,211.0,135.0,6.0,6.0,18.0,966.9,967.1,0.0,900,884
Bovec,2025-04-04 13:30:00,19.2,3.2,19.1,19.3,18.6,34,32,222.0,211.0,141.0,7.0,7.0,14.0,966.6,966.7,0.0,916,915
Bovec,2025-04-04 14:00:00,19.4,0.7,19.4,19.7,19.2,28,30,153.0,194.0,225.0,6.0,7.0,15.0,966.2,966.4,0.0,726,888
Bovec,2025-04-04 14:30:00,19.5,-0.3,19.5,19.9,19.2,26,29,195.0,204.0,208.0,9.0,8.0,16.0,965.8,966.0,0.0,972,910
Bovec,2025-04-04 15:00:00,19.7,2.5,19.6,20.1,19.0,32,32,241.0,232.0,253.0,10.0,10.0,21.0,965.5,965.7,0.0,865,848
Bovec,2025-04-04 15:30:00,20.0,1.3,19.9,20.3,19.4,29,30,249.0,237.0,236.0,8.0,8.0,17.0,965.0,965.3,0.0,796,789
Bovec,2025-04-04 16:00:00,19.8,0.0,19.7,20.4,19.1,26,32,198.0,231.0,259.0,7.0,9.0,17.0,964.6,964.8,0.0,720,577
Bovec,2025-04-04 16:30:00,19.4,1.7,19.9,20.4,19.4,31,31,213.0,215.0,208.0,12.0,9.0,16.0,964.2,964.4,0.0,588,565
Bovec,2025-04-04 17:00:00,19.6,1.5,19.3,19.6,19.0,30,30,197.0,211.0,231.0,8.0,8.0,22.0,964.1,964.1,0.0,386,389
Bovec,2025-04-04 17:30:00,19.8,4.5,19.6,19.8,19.4,36,30,223.0,199.0,208.0,8.0,7.0,13.0,964.0,964.0,0.0,399,385
Bovec,2025-04-04 18:00:00,19.3,4.3,19.8,20.3,19.3,37,32,262.0,248.0,287.0,11.0,6.0,17.0,963.9,963.9,0.0,226,313
Bovec,2025-04-04 18:30:00,18.3,3.6,18.9,19.3,18.3,38,37,278.0,280.0,270.0,10.0,10.0,18.0,963.9,963.9,0.0,58,151
Bovec,2025-04-04 19:00:00,16.6,3.4,17.1,18.3,16.6,41,40,278.0,275.0,287.0,12.0,11.0,35.0,963.9,963.9,0.0,22,31
Bovec,2025-04-04 19:30:00,15.2,3.5,15.8,16.6,15.2,46,45,274.0,279.0,276.0,10.0,10.0,15.0,964.0,964.0,0.0,4,12
Bovec,2025-04-04 20:00:00,14.5,3.2,15.2,15.7,14.5,47,45,58.0,261.0,259.0,3.0,6.0,15.0,964.3,964.1,0.0,0,1
Bovec,2025-04-04 20:30:00,13.5,3.6,14.6,15.3,13.5,51,47,351.0,326.0,270.0,2.0,2.0,7.0,964.6,964.4,0.0,0,0
Bovec,2025-04-04 21:00:00,12.2,3.2,12.6,13.5,12.0,54,54,29.0,29.0,17.0,6.0,5.0,9.0,964.9,964.8,0.0,0,0
Bovec,2025-04-04 21:30:00,10.8,3.3,11.3,12.2,10.8,60,58,25.0,34.0,39.0,7.0,6.0,10.0,965.0,965.0,0.0,0,0
Bovec,2025-04-04 22:00:00,10.6,3.0,10.6,10.8,10.4,59,60,30.0,36.0,28.0,7.0,7.0,13.0,965.0,965.0,0.0,0,0
Bovec,2025-04-04 22:30:00,9.9,3.2,10.7,11.3,9.9,63,59,29.0,34.0,51.0,6.0,6.0,10.0,965.1,965.1,0.0,0,0
Bovec,2025-04-04 23:00:00,9.0,3.1,9.5,9.9,9.0,66,64,34.0,32.0,34.0,4.0,6.0,10.0,965.1,965.1,0.0,0,0
Bovec,2025-04-04 23:30:00,8.6,3.2,8.6,9.0,8.3,69,68,37.0,61.0,62.0,1.0,4.0,9.0,965.0,965.1,0.0,0,0
Bovec,2025-04-05 00:00:00,8.1,3.2,8.3,8.7,8.0,71,70,40.0,48.0,56.0,1.0,1.0,4.0,965.0,965.0,0.0,0,0
