Location,Date,Temperature,Temperature dew point,Temperature average in time interval,Temperature maximum in time interval,Temperature minimum in time interval,Humidity relative,Humidity relative average in time interval,Wind direction,Wind direction average in time interval,Wind direction maximum gust in time interval,Wind speed,Wind speed average in time interval,Wind speed maximum in time interval,Air pressure,Air pressure average in time interval,Precipitation total in time interval,Solar radiation,Solar radiation average in time interval
Ptuj,2025-04-19 23:00:00,13.6,6.2,13.4,,,61,62,221,221,192,7,7,15,,,0.0,,
Ptuj,2025-04-19 23:30:00,13.2,6.6,13.3,,,64,64,206,206,193,11,11,20,,,0.0,,
Ptuj,2025-04-20 00:00:00,12.7,6.3,12.8,,,65,65,201,201,187,12,12,21,,,0.0,,
Ptuj,2025-04-20 00:30:00,12.6,6.0,12.6,,,64,64,234,234,231,8,8,19,,,0.0,,
Ptuj,2025-04-20 01:00:00,13.0,5.4,13.0,,,60,60,216,216,210,13,13,27,,,0.0,,
Ptuj,2025-04-20 01:30:00,13.0,5.4,13.0,,,60,60,218,218,218,11,11,21,,,0.0,,
Ptuj,2025-04-20 02:00:00,12.7,5.6,12.7,,,62,62,207,207,220,14,14,24,,,0.0,,
Ptuj,2025-04-20 02:30:00,12.5,5.7,12.5,,,63,63,214,214,202,13,13,23,,,0.0,,
Ptuj,2025-04-20 03:00:00,12.7,5.4,12.7,,,61,61,213,213,209,14,14,26,,,0.0,,
Ptuj,2025-04-20 03:30:00,12.2,5.4,12.3,,,63,63,199,199,209,14,14,24,,,0.0,,
Ptuj,2025-04-20 04:00:00,11.8,5.5,11.9,,,65,64,207,207,205,8,8,16,,,0.0,,
Ptuj,2025-04-20 04:30:00,11.6,5.5,11.5,,,66,66,203,203,211,10,10,19,,,0.0,,
Ptuj,2025-04-20 05:00:00,11.2,5.1,11.3,,,66,67,185,185,197,8,8,17,,,0.0,,
Ptuj,2025-04-20 05:30:00,11.2,5.3,11.2,,,67,67,180,180,187,7,7,13,,,0.0,,
Ptuj,2025-04-20 06:00:00,11.0,5.3,11.1,,,68,67,171,171,184,6,6,12,,,0.0,,
Ptuj,2025-04-20 06:30:00,11.2,5.5,11.2,,,68,67,163,163,159,5,5,12,,,0.0,,
Ptuj,2025-04-20 07:00:00,12.8,5.9,12.8,,,63,62,199,199,210,17,17,30,,,0.0,,
Ptuj,2025-04-20 07:30:00,13.4,6.3,13.3,,,62,63,203,203,221,13,13,24,,,0.0,,
Ptuj,2025-04-20 08:00:00,14.3,5.9,14.2,,,57,57,215,215,212,16,16,38,,,0.0,,
Ptuj,2025-04-20 08:30:00,15.2,6.5,15.0,,,56,56,209,209,208,21,21,36,,,0.0,,
Ptuj,2025-04-20 09:00:00,16.1,6.5,16.0,,,53,54,224,224,214,17,17,35,,,0.0,,
Ptuj,2025-04-20 09:30:00,17.0,6.8,17.0,,,51,51,228,228,244,19,19,37,,,0.0,,
Ptuj,2025-04-20 10:00:00,17.8,7.0,17.8,,,49,50,207,207,209,26,26,54,,,0.0,,
Ptuj,2025-04-20 10:30:00,18.6,7.4,18.4,,,48,48,209,209,205,26,26,48,,,0.0,,
Ptuj,2025-04-20 11:00:00,19.0,7.5,18.9,,,47,47,219,219,216,24,24,45,,,0.0,,
Ptuj,2025-04-20 11:30:00,19.4,6.9,19.4,,,44,44,214,214,203,26,26,50,,,0.0,,
Ptuj,2025-04-20 12:00:00,20.1,7.2,20.2,,,43,43,217,217,215,24,24,42,,,0.0,,
Ptuj,2025-04-20 12:30:00,20.4,7.4,20.4,,,43,43,214,214,212,23,23,42,,,0.0,,
Ptuj,2025-04-20 13:00:00,21.0,7.6,20.8,,,42,42,215,215,194,20,20,45,,,0.0,,
Ptuj,2025-04-20 13:30:00,21.0,7.3,21.2,,,41,41,232,232,239,22,22,43,,,0.0,,
Ptuj,2025-04-20 14:00:00,21.6,7.4,21.3,,,40,40,217,217,211,23,23,44,,,0.0,,
Ptuj,2025-04-20 14:30:00,21.8,7.3,21.8,,,39,39,235,235,201,20,20,39,,,0.0,,
Ptuj,2025-04-20 15:00:00,21.9,7.3,22.1,,,39,39,214,214,208,24,24,41,,,0.0,,
Ptuj,2025-04-20 15:30:00,21.9,7.0,22.0,,,38,39,230,230,210,21,21,42,,,0.0,,
Ptuj,2025-04-20 16:00:00,21.5,7.4,21.7,,,40,40,211,211,216,24,24,50,,,0.0,,
Ptuj,2025-04-20 16:30:00,21.6,7.8,21.7,,,41,41,222,222,204,18,18,38,,,0.0,,
Ptuj,2025-04-20 17:00:00,21.8,8.7,21.5,,,43,42,220,220,204,17,17,35,,,0.0,,
Ptuj,2025-04-20 17:30:00,21.1,7.0,21.2,,,40,41,231,231,234,19,19,38,,,0.0,,
Ptuj,2025-04-20 18:00:00,20.5,7.5,20.7,,,43,42,224,224,203,21,21,33,,,0.0,,
Ptuj,2025-04-20 18:30:00,19.3,7.1,19.4,,,45,45,234,234,258,15,15,33,,,0.0,,
Ptuj,2025-04-20 19:00:00,18.7,7.5,18.8,,,48,48,212,212,216,15,15,25,,,0.0,,
Ptuj,2025-04-20 19:30:00,18.2,7.6,18.2,,,50,51,207,207,200,13,13,28,,,0.0,,
Ptuj,2025-04-20 20:00:00,17.8,7.5,17.8,,,51,51,216,216,196,13,13,25,,,0.0,,
Ptuj,2025-04-20 20:30:00,17.7,7.2,17.7,,,50,50,214,214,215,14,14,30,,,0.0,,
Ptuj,2025-04-20 21:00:00,17.4,7.2,17.5,,,51,51,205,205,209,18,18,30,,,0.0,,
Ptuj,2025-04-20 21:30:00,17.0,7.1,17.1,,,52,52,208,208,207,20,20,35,,,0.0,,
Ptuj,2025-04-20 22:00:00,16.7,6.8,16.8,,,52,52,232,232,210,10,10,27,,,0.0,,
Ptuj,2025-04-20 22:30:00,16.2,6.9,16.3,,,54,53,248,248,201,9,9,18,,,0.0,,
Ptuj,2025-04-20 23:00:00,15.6,6.9,15.6,,,56,56,263,263,239,8,8,17,,,0.0,,
Ptuj,2025-04-20 23:30:00,15.1,6.9,15.2,,,58,58,247,247,254,7,7,19,,,0.0,,
Ptuj,2025-04-21 00:00:00,15.1,6.9,15.1,,,58,58,215,215,223,10,10,17,,,0.0,,
Ptuj,2025-04-21 00:30:00,14.5,7.1,14.5,,,61,61,244,244,216,5,5,17,,,0.0,,
Ptuj,2025-04-21 01:00:00,14.5,6.8,14.4,,,60,61,237,237,222,8,8,15,,,0.0,,
Ptuj,2025-04-21 01:30:00,14.7,7.3,14.7,,,61,61,205,205,196,16,16,26,,,0.0,,
Ptuj,2025-04-21 02:00:00,14.6,7.4,14.6,,,62,62,204,204,193,20,20,33,,,0.0,,
Ptuj,2025-04-21 02:30:00,14.2,7.5,14.2,,,64,64,196,196,179,17,17,29,,,0.0,,
Ptuj,2025-04-21 03:00:00,14.9,7.5,14.8,,,61,62,201,201,209,21,21,38,,,0.0,,
Ptuj,2025-04-21 03:30:00,13.6,7.6,13.8,,,67,66,198,198,191,20,20,32,,,0.0,,
Ptuj,2025-04-21 04:00:00,13.5,7.5,13.5,,,67,67,206,206,198,16,16,28,,,0.0,,
Ptuj,2025-04-21 04:30:00,13.4,7.2,13.5,,,66,66,203,203,192,8,8,20,,,0.0,,
Ptuj,2025-04-21 05:00:00,13.7,7.5,13.8,,,66,65,233,233,241,10,10,22,,,0.0,,
Ptuj,2025-04-21 05:30:00,13.7,7.5,13.5,,,66,67,195,195,255,8,8,28,,,0.0,,
Ptuj,2025-04-21 06:00:00,14.3,7.6,14.2,,,64,64,211,211,196,20,20,37,,,0.0,,
Ptuj,2025-04-21 06:30:00,14.4,7.5,14.5,,,63,63,218,218,199,18,18,41,,,0.0,,
Ptuj,2025-04-21 07:00:00,14.7,7.7,14.6,,,63,63,240,240,236,10,10,24,,,0.0,,
Ptuj,2025-04-21 07:30:00,15.5,8.3,15.3,,,62,62,239,239,223,11,11,27,,,0.0,,
Ptuj,2025-04-21 08:00:00,16.4,8.4,16.3,,,59,60,249,249,243,10,10,20,,,0.0,,
Ptuj,2025-04-21 08:30:00,16.9,8.9,16.8,,,59,59,224,224,208,11,11,21,,,0.0,,
Ptuj,2025-04-21 09:00:00,17.7,8.8,17.6,,,56,57,214,214,198,17,17,33,,,0.0,,
Ptuj,2025-04-21 09:30:00,17.7,8.8,17.7,,,56,57,211,211,215,19,19,33,,,0.0,,
Ptuj,2025-04-21 10:00:00,18.6,9.1,18.4,,,54,55,213,213,202,19,19,35,,,0.0,,
Ptuj,2025-04-21 10:30:00,20.0,9.9,19.8,,,52,51,217,217,214,13,13,33,,,0.0,,
Ptuj,2025-04-21 11:00:00,20.4,9.0,20.4,,,48,48,215,215,197,18,18,33,,,0.0,,
Ptuj,2025-04-21 11:30:00,20.8,9.1,20.8,,,47,47,229,229,215,16,16,26,,,0.0,,
Ptuj,2025-04-21 12:00:00,21.3,9.5,21.3,,,47,46,241,241,263,13,13,28,,,0.0,,
Ptuj,2025-04-21 12:30:00,22.3,9.1,22.2,,,43,44,222,222,215,14,14,27,,,0.0,,
Ptuj,2025-04-21 13:00:00,23.7,10.4,23.3,,,43,42,208,208,217,13,13,27,,,0.0,,
Ptuj,2025-04-21 13:30:00,24.1,9.3,24.0,,,39,40,199,199,211,18,18,31,,,0.0,,
Ptuj,2025-04-21 14:00:00,24.3,8.3,24.3,,,36,36,207,207,207,19,19,36,,,0.0,,
Ptuj,2025-04-21 14:30:00,24.8,8.7,24.8,,,36,37,200,200,208,19,19,33,,,0.0,,
Ptuj,2025-04-21 15:00:00,24.9,8.8,24.8,,,36,37,205,205,204,17,17,31,,,0.0,,
Ptuj,2025-04-21 15:30:00,24.9,8.8,24.9,,,36,35,214,214,209,17,17,31,,,0.0,,
Ptuj,2025-04-21 16:00:00,25.1,8.6,25.0,,,35,35,213,213,216,15,15,26,,,0.0,,
Ptuj,2025-04-21 16:30:00,24.8,7.5,24.9,,,33,34,216,216,198,18,18,30,,,0.0,,
Ptuj,2025-04-21 17:00:00,24.8,7.9,24.8,,,34,34,220,220,235,16,16,26,,,0.0,,
Ptuj,2025-04-21 17:30:00,24.7,8.6,24.6,,,36,35,208,208,218,13,13,25,,,0.0,,
Ptuj,2025-04-21 18:00:00,24.3,8.7,24.3,,,37,36,207,207,200,13,13,26,,,0.0,,
Ptuj,2025-04-21 18:30:00,23.7,8.6,23.8,,,38,37,207,207,201,11,11,20,,,0.0,,
Ptuj,2025-04-21 19:00:00,22.7,8.4,22.9,,,40,39,209,209,198,10,10,16,,,0.0,,
Ptuj,2025-04-21 19:30:00,21.3,8.9,21.5,,,45,45,198,198,207,7,7,12,,,0.0,,
Ptuj,2025-04-21 20:00:00,20.0,9.0,20.2,,,49,48,193,193,201,8,8,14,,,0.0,,
Ptuj,2025-04-21 20:30:00,19.6,8.6,19.5,,,49,50,195,195,205,9,9,15,,,0.0,,
Ptuj,2025-04-21 21:00:00,18.3,8.8,18.5,,,54,53,185,185,200,6,6,12,,,0.0,,
Ptuj,2025-04-21 21:30:00,17.9,9.0,18.1,,,56,55,193,193,205,4,4,8,,,0.0,,
Ptuj,2025-04-21 22:00:00,15.8,9.2,16.4,,,65,62,236,236,223,2,2,3,,,0.0,,
Ptuj,2025-04-21 22:30:00,14.4,9.4,14.6,,,72,71,190,190,218,2,2,4,,,0.0,,
Ptuj,2025-04-21 23:00:00,13.5,9.7,13.2,,,78,79,88,88,97,2,2,4,,,0.0,,
Ptuj,2025-04-21 23:30:00,14.8,9.6,14.7,,,71,73,193,193,196,4,4,8,,,0.0,,
Ptuj,2025-04-22 00:00:00,14.7,9.7,14.4,,,72,72,50,50,42,2,2,4,,,0.0,,
Ptuj,2025-04-22 00:30:00,13.6,9.7,13.7,,,77,77,269,269,331,2,2,4,,,0.0,,
Ptuj,2025-04-22 01:00:00,12.9,9.9,13.2,,,82,79,284,284,299,4,4,6,,,0.0,,
Ptuj,2025-04-22 01:30:00,12.6,10.2,12.6,,,85,84,300,300,308,4,4,6,,,0.0,,
Ptuj,2025-04-22 02:00:00,13.0,10.5,12.9,,,85,85,262,262,277,3,3,4,,,0.0,,
Ptuj,2025-04-22 02:30:00,13.1,10.5,13.1,,,84,83,252,252,284,3,3,7,,,0.0,,
Ptuj,2025-04-22 03:00:00,13.2,10.9,13.1,,,86,84,165,165,176,3,3,4,,,0.0,,
Ptuj,2025-04-22 03:30:00,13.1,10.5,13.2,,,84,84,114,114,153,2,2,5,,,0.0,,
Ptuj,2025-04-22 04:00:00,13.3,10.8,13.2,,,85,84,151,151,193,2,2,6,,,0.0,,
Ptuj,2025-04-22 04:30:00,12.8,10.3,12.8,,,85,85,80,80,104,2,2,4,,,0.0,,
Ptuj,2025-04-22 05:00:00,12.5,10.1,12.3,,,85,87,276,276,252,5,5,9,,,0.0,,
Ptuj,2025-04-22 05:30:00,11.9,10.0,11.9,,,88,88,16,16,98,2,2,3,,,0.0,,
Ptuj,2025-04-22 06:00:00,10.7,9.1,10.7,,,90,89,246,246,105,2,2,3,,,0.0,,
Ptuj,2025-04-22 06:30:00,11.0,10.1,10.8,,,94,92,188,188,185,3,3,5,,,0.0,,
Ptuj,2025-04-22 07:00:00,12.0,10.4,11.8,,,90,90,151,151,96,5,5,7,,,0.0,,
Ptuj,2025-04-22 07:30:00,13.3,10.8,13.0,,,85,87,290,290,270,1,1,2,,,0.0,,
Ptuj,2025-04-22 08:00:00,14.7,10.7,14.4,,,77,78,153,153,210,2,2,4,,,0.0,,
Ptuj,2025-04-22 08:30:00,15.6,10.6,15.5,,,72,74,108,108,90,7,7,11,,,0.0,,
Ptuj,2025-04-22 09:00:00,16.3,10.4,16.2,,,68,70,95,95,104,6,6,10,,,0.0,,
Ptuj,2025-04-22 09:30:00,16.9,11.0,16.9,,,68,68,80,80,115,4,4,7,,,0.0,,
Ptuj,2025-04-22 10:00:00,18.2,11.3,18.0,,,64,63,149,149,209,4,4,9,,,0.0,,
Ptuj,2025-04-22 10:30:00,18.9,10.7,19.2,,,59,57,48,48,21,4,4,7,,,0.0,,
Ptuj,2025-04-22 11:00:00,17.9,11.2,17.9,,,65,69,325,325,293,7,7,15,,,0.0,,
Ptuj,2025-04-22 11:30:00,17.8,12.5,17.7,,,71,69,28,28,19,6,6,14,,,0.0,,
Ptuj,2025-04-22 12:00:00,19.3,11.1,19.1,,,59,59,320,320,210,3,3,6,,,0.0,,
Ptuj,2025-04-22 12:30:00,20.2,11.4,19.9,,,57,57,327,327,297,5,5,9,,,0.0,,
Ptuj,2025-04-22 13:00:00,21.1,10.3,21.0,,,50,51,253,253,19,3,3,10,,,0.0,,
Ptuj,2025-04-22 13:30:00,21.6,12.2,21.4,,,55,53,329,329,324,8,8,14,,,0.0,,
Ptuj,2025-04-22 14:00:00,22.2,12.2,21.9,,,53,48,22,22,1,5,5,10,,,0.0,,
Ptuj,2025-04-22 14:30:00,22.3,9.5,22.6,,,44,41,49,49,98,8,8,15,,,0.0,,
Ptuj,2025-04-22 15:00:00,22.5,11.3,22.3,,,49,43,15,15,31,9,9,14,,,0.0,,
Ptuj,2025-04-22 15:30:00,22.5,10.6,22.6,,,47,44,20,20,38,9,9,18,,,0.0,,
Ptuj,2025-04-22 16:00:00,22.4,9.6,22.5,,,44,42,31,31,53,10,10,18,,,0.0,,
Ptuj,2025-04-22 16:30:00,22.6,8.7,22.6,,,41,42,47,47,43,7,7,13,,,0.0,,
Ptuj,2025-04-22 17:00:00,22.6,6.4,22.6,,,35,42,350,350,347,5,5,8,,,0.0,,
Ptuj,2025-04-22 17:30:00,22.1,9.6,22.3,,,45,46,20,20,22,7,7,13,,,0.0,,
Ptuj,2025-04-22 18:00:00,22.7,8.8,22.6,,,41,40,22,22,354,2,2,6,,,0.0,,
Ptuj,2025-04-22 18:30:00,21.2,9.1,21.2,,,46,50,21,21,31,6,6,10,,,0.0,,
Ptuj,2025-04-22 19:00:00,20.4,8.1,20.4,,,45,44,49,49,48,3,3,6,,,0.0,,
Ptuj,2025-04-22 19:30:00,18.9,8.6,19.1,,,51,52,48,48,39,2,2,3,,,0.0,,
Ptuj,2025-04-22 20:00:00,16.8,10.0,17.1,,,64,62,10,10,22,2,2,3,,,0.0,,
Ptuj,2025-04-22 20:30:00,15.3,10.3,15.5,,,72,71,56,56,26,1,1,2,,,0.0,,
Ptuj,2025-04-22 21:00:00,13.9,10.3,14.1,,,79,78,193,193,212,2,2,3,,,0.0,,
Ptuj,2025-04-22 21:30:00,13.2,10.2,13.3,,,82,82,207,207,254,2,2,2,,,0.0,,
Ptuj,2025-04-22 22:00:00,13.5,10.7,13.3,,,83,84,164,164,146,3,3,6,,,0.0,,
Ptuj,2025-04-22 22:30:00,13.1,10.3,13.1,,,83,82,175,175,179,2,2,3,,,0.0,,
Ptuj,2025-04-22 23:00:00,12.8,10.3,13.1,,,85,84,329,329,337,3,3,4,,,0.0,,
Ptuj,2025-04-22 23:30:00,13.1,10.5,13.2,,,84,84,284,284,312,3,3,5,,,0.0,,
Ptuj,2025-04-23 00:00:00,13.1,10.5,13.1,,,84,85,285,285,290,6,6,9,,,0.0,,
Ptuj,2025-04-23 00:30:00,13.3,9.7,13.3,,,79,79,280,280,285,4,4,5,,,0.0,,
Ptuj,2025-04-23 01:00:00,12.4,10.0,12.7,,,85,85,255,255,202,2,2,4,,,0.0,,
Ptuj,2025-04-23 01:30:00,11.6,9.7,11.7,,,88,87,232,232,261,3,3,5,,,0.0,,
Ptuj,2025-04-23 02:00:00,10.9,9.5,10.8,,,91,91,220,220,154,2,2,2,,,0.0,,
Ptuj,2025-04-23 02:30:00,10.8,9.7,10.6,,,93,93,207,207,209,2,2,4,,,0.0,,
Ptuj,2025-04-23 03:00:00,10.0,9.2,9.7,,,95,94,185,185,158,2,2,3,,,0.0,,
Ptuj,2025-04-23 03:30:00,9.7,8.9,9.4,,,95,95,40,40,106,1,1,3,,,0.0,,
Ptuj,2025-04-23 04:00:00,10.2,9.3,10.3,,,94,94,138,138,183,3,3,5,,,0.0,,
Ptuj,2025-04-23 04:30:00,10.4,9.3,10.3,,,93,94,108,108,107,4,4,5,,,0.0,,
Ptuj,2025-04-23 05:00:00,10.0,8.9,10.1,,,93,93,146,146,118,2,2,4,,,0.0,,
Ptuj,2025-04-23 05:30:00,9.5,8.4,9.6,,,93,93,95,95,99,2,2,4,,,0.0,,
Ptuj,2025-04-23 06:00:00,9.0,8.1,9.1,,,94,94,41,41,295,1,1,2,,,0.0,,
Ptuj,2025-04-23 06:30:00,8.1,7.2,8.4,,,94,94,165,165,214,3,3,4,,,0.0,,
Ptuj,2025-04-23 07:00:00,8.6,8.0,8.3,,,96,96,345,345,352,3,3,4,,,0.0,,
Ptuj,2025-04-23 07:30:00,10.3,9.8,10.2,,,97,97,54,54,24,2,2,3,,,0.0,,
Ptuj,2025-04-23 08:00:00,11.4,10.5,11.2,,,94,96,282,282,203,1,1,4,,,0.0,,
Ptuj,2025-04-23 08:30:00,12.4,10.8,12.2,,,90,89,300,300,309,2,2,4,,,0.0,,
Ptuj,2025-04-23 09:00:00,13.5,11.6,13.3,,,88,88,193,193,193,8,8,11,,,0.0,,
Ptuj,2025-04-23 09:30:00,14.4,11.7,14.4,,,84,85,209,209,204,5,5,8,,,0.0,,
Ptuj,2025-04-23 10:00:00,15.2,11.2,15.1,,,77,79,282,282,275,3,3,5,,,0.0,,
Ptuj,2025-04-23 10:30:00,16.3,12.5,16.1,,,78,77,288,288,298,8,8,11,,,0.0,,
Ptuj,2025-04-23 11:00:00,17.1,12.2,16.9,,,73,73,277,277,277,8,8,12,,,0.0,,
Ptuj,2025-04-23 11:30:00,18.8,12.1,18.6,,,65,66,271,271,276,9,9,14,,,0.0,,
Ptuj,2025-04-23 12:00:00,19.8,10.5,19.9,,,55,56,280,280,272,8,8,15,,,0.0,,
Ptuj,2025-04-23 12:30:00,21.0,11.1,20.5,,,53,51,259,259,226,3,3,6,,,0.0,,
Ptuj,2025-04-23 13:00:00,21.0,9.9,21.1,,,49,52,343,343,273,4,4,9,,,0.0,,
Ptuj,2025-04-23 13:30:00,22.3,10.5,22.1,,,47,49,157,157,196,4,4,12,,,0.0,,
Ptuj,2025-04-23 14:00:00,22.1,11.5,21.7,,,51,49,302,302,301,3,3,8,,,0.0,,
Ptuj,2025-04-23 14:30:00,22.0,11.1,21.8,,,50,49,144,144,172,4,4,9,,,0.0,,
Ptuj,2025-04-23 15:00:00,21.9,10.4,21.7,,,48,48,129,129,203,5,5,9,,,0.0,,
Ptuj,2025-04-23 15:30:00,21.9,9.4,22.3,,,45,43,262,262,267,8,8,18,,,0.0,,
Ptuj,2025-04-23 16:00:00,20.8,10.3,21.5,,,51,46,263,263,249,6,6,15,,,0.0,,
Ptuj,2025-04-23 16:30:00,21.4,11.1,21.3,,,52,51,274,274,275,9,9,14,,,0.0,,
Ptuj,2025-04-23 17:00:00,21.7,10.8,21.6,,,50,51,217,217,188,6,6,12,,,0.0,,
Ptuj,2025-04-23 17:30:00,21.3,11.3,21.3,,,53,55,216,216,206,8,8,14,,,0.0,,
Ptuj,2025-04-23 18:00:00,21.3,10.8,21.3,,,51,53,237,237,262,5,5,10,,,0.0,,
Ptuj,2025-04-23 18:30:00,21.3,11.1,21.3,,,52,53,284,284,283,8,8,13,,,0.0,,
Ptuj,2025-04-23 19:00:00,21.1,10.6,21.1,,,51,51,246,246,248,2,2,4,,,0.0,,
Ptuj,2025-04-23 19:30:00,20.2,10.6,20.3,,,54,53,246,246,233,4,4,7,,,0.0,,
Ptuj,2025-04-23 20:00:00,18.3,12.1,18.8,,,67,63,257,257,257,4,4,6,,,0.0,,
Ptuj,2025-04-23 20:30:00,17.4,11.7,17.5,,,69,69,247,247,216,2,2,5,,,0.0,,
Ptuj,2025-04-23 21:00:00,16.9,12.0,16.9,,,73,73,344,344,3,1,1,1,,,0.0,,
Ptuj,2025-04-23 21:30:00,16.3,11.9,16.2,,,75,76,214,214,195,2,2,3,,,0.0,,
Ptuj,2025-04-23 22:00:00,15.4,12.9,15.5,,,85,84,291,291,293,3,3,3,,,0.0,,
Ptuj,2025-04-23 22:30:00,15.2,12.7,15.2,,,85,85,307,307,298,3,3,4,,,0.0,,
Ptuj,2025-04-23 23:00:00,15.2,12.7,15.1,,,85,85,196,196,197,6,6,7,,,0.0,,
Ptuj,2025-04-23 23:30:00,14.1,12.0,14.3,,,87,86,337,337,341,2,2,3,,,0.0,,
Ptuj,2025-04-24 00:00:00,13.6,12.2,13.6,,,91,90,233,233,243,2,2,3,,,0.0,,
Ptuj,2025-04-24 00:30:00,12.6,11.2,13.0,,,91,90,207,207,200,3,3,4,,,0.0,,
Ptuj,2025-04-24 01:00:00,11.7,10.8,11.8,,,94,94,287,287,305,3,3,4,,,0.0,,
Ptuj,2025-04-24 01:30:00,11.2,10.4,11.3,,,95,95,293,293,288,3,3,4,,,0.0,,
Ptuj,2025-04-24 02:00:00,10.8,10.2,10.8,,,96,96,279,279,278,3,3,4,,,0.0,,
Ptuj,2025-04-24 02:30:00,10.8,10.2,10.8,,,96,96,244,244,270,1,1,1,,,0.0,,
Ptuj,2025-04-24 03:00:00,10.5,9.9,10.9,,,96,97,163,163,184,2,2,4,,,0.0,,
Ptuj,2025-04-24 03:30:00,10.0,9.5,9.7,,,97,97,123,123,41,2,2,4,,,0.0,,
Ptuj,2025-04-24 04:00:00,8.9,8.3,9.1,,,96,96,331,331,326,2,2,2,,,0.0,,
Ptuj,2025-04-24 04:30:00,9.6,9.1,9.8,,,97,97,163,163,123,2,2,3,,,0.0,,
Ptuj,2025-04-24 05:00:00,9.0,8.6,8.7,,,97,97,204,204,235,2,2,4,,,0.0,,
Ptuj,2025-04-24 05:30:00,8.9,8.5,8.6,,,97,97,299,299,238,1,1,4,,,0.0,,
Ptuj,2025-04-24 06:00:00,8.2,7.8,8.1,,,97,97,281,281,268,3,3,7,,,0.0,,
Ptuj,2025-04-24 06:30:00,8.7,8.3,8.6,,,97,97,270,270,253,3,3,5,,,0.0,,
Ptuj,2025-04-24 07:00:00,9.2,8.7,9.1,,,97,98,237,237,232,2,2,3,,,0.0,,
Ptuj,2025-04-24 07:30:00,9.6,9.3,9.3,,,98,98,196,196,235,1,1,3,,,0.0,,
Ptuj,2025-04-24 08:00:00,10.7,10.4,10.6,,,98,98,281,281,279,4,4,6,,,0.0,,
Ptuj,2025-04-24 08:30:00,12.3,11.5,12.1,,,95,95,281,281,276,5,5,8,,,0.0,,
Ptuj,2025-04-24 09:00:00,13.1,12.0,13.1,,,93,93,30,30,35,3,3,5,,,0.0,,
Ptuj,2025-04-24 09:30:00,14.4,11.4,14.1,,,82,84,279,279,270,5,5,7,,,0.0,,
Ptuj,2025-04-24 10:00:00,15.7,11.7,15.6,,,77,77,302,302,300,6,6,10,,,0.0,,
Ptuj,2025-04-24 10:30:00,17.7,12.4,17.4,,,71,69,133,133,107,2,2,4,,,0.0,,
Ptuj,2025-04-24 11:00:00,19.6,11.6,19.3,,,60,63,109,109,97,4,4,9,,,0.0,,
Ptuj,2025-04-24 11:30:00,20.0,12.3,20.1,,,61,63,293,293,318,6,6,13,,,0.0,,
Ptuj,2025-04-24 12:00:00,20.8,13.0,20.6,,,61,57,107,107,106,6,6,15,,,0.0,,
Ptuj,2025-04-24 12:30:00,20.2,13.7,20.1,,,66,63,87,87,95,15,15,33,,,0.0,,
Ptuj,2025-04-24 13:00:00,19.9,13.8,19.8,,,68,66,80,80,88,16,16,28,,,0.0,,
Ptuj,2025-04-24 13:30:00,19.3,12.3,19.1,,,64,65,105,105,113,20,20,32,,,0.0,,
Ptuj,2025-04-24 14:00:00,18.4,11.5,18.4,,,64,64,96,96,107,18,18,30,,,0.0,,
Ptuj,2025-04-24 14:30:00,18.3,11.4,18.3,,,64,65,63,63,94,5,5,11,,,0.0,,
Ptuj,2025-04-24 15:00:00,18.0,12.5,18.1,,,70,66,31,31,24,3,3,7,,,0.0,,
Ptuj,2025-04-24 15:30:00,14.2,11.5,14.4,,,84,81,303,303,308,30,30,45,,,0.0,,
Ptuj,2025-04-24 16:00:00,13.9,11.4,14.1,,,85,83,297,297,309,21,21,35,,,0.0,,
Ptuj,2025-04-24 16:30:00,13.7,11.4,13.7,,,86,86,310,310,310,17,17,24,,,0.0,,
Ptuj,2025-04-24 17:00:00,13.4,11.8,13.5,,,90,89,303,303,272,17,17,27,,,0.0,,
Ptuj,2025-04-24 17:30:00,12.8,11.4,12.9,,,91,92,310,310,312,17,17,25,,,0.52,,
Ptuj,2025-04-24 18:00:00,12.7,10.6,12.7,,,87,89,303,303,300,17,17,25,,,0.0,,
Ptuj,2025-04-24 18:30:00,12.8,10.7,12.7,,,87,89,328,328,318,11,11,17,,,0.0,,
Ptuj,2025-04-24 19:00:00,12.9,10.6,12.9,,,86,87,309,309,294,11,11,18,,,0.08,,
Ptuj,2025-04-24 19:30:00,12.8,10.2,12.9,,,84,84,323,323,321,9,9,14,,,0.0,,
Ptuj,2025-04-24 20:00:00,12.8,10.0,12.9,,,83,83,319,319,334,6,6,14,,,0.0,,
Ptuj,2025-04-24 20:30:00,13.1,9.9,13.1,,,81,81,309,309,303,13,13,20,,,0.0,,
Ptuj,2025-04-24 21:00:00,12.9,9.9,12.9,,,82,82,317,317,317,11,11,16,,,0.0,,
Ptuj,2025-04-24 21:30:00,13.0,10.0,13.0,,,82,81,314,314,313,11,11,17,,,0.0,,
Ptuj,2025-04-24 22:00:00,13.1,9.4,13.1,,,78,78,309,309,306,14,14,20,,,0.0,,
Ptuj,2025-04-24 22:30:00,13.1,9.0,13.1,,,76,76,323,323,316,17,17,25,,,0.0,,
Ptuj,2025-04-24 23:00:00,12.8,9.6,12.8,,,81,80,338,338,345,12,12,21,,,0.0,,
Ptuj,2025-04-24 23:30:00,12.4,10.0,12.5,,,85,85,351,351,339,8,8,15,,,0.0,,
